,PRMS_DT,PRDT_SHAP_CD_NM,영양제명,IFTKN_ATNT_MATR_CN,BSSH_NM,STDR_STND,PRIMARY_FNCLTY,POG_DAYCNT,CSTDY_MTHD,NTK_MTHD
10,20200224,분말,페디오듀오 플러스,"1. 특히 6세 이하는 과량섭취하지 않도록 주의하십시오.
2. 고칼슘혈증이 있거나 의약품 복용 시 전문가와 상담하십시오.
3. 이상사례 발생 시 섭취를 중단하고 전문가와 상담하십시오.",(주)유유헬스케어,"1. 성상: 이미, 이취가 없고 고유의 행미가 있는 연한 보라색 분말
2. 비타민D: 표시량(10 ㎍/1,500 mg)의 80~180%
3. 철: 표시량(7.55  mg/1,500 mg)의 80~150%
4. 대장균군: 적합(음성)","①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

①체내 산소운반과 혈액생성에 필요②에너지 생성에 필요",제조일로부터 24개월,0,"1일 1회, 1회 1포를 물과 함께 섭취하십시오."
11,20200228,캡슐,네이처드림 눈에 좋은 루테인11,"과다 섭취 시 일시적으로 피부가 황색으로 변할 수 있음
알레르기 체질이신 경우 성분을 확인 한 후 섭취하시기 바랍니다.",주식회사한미양행,"(1) 성상 : 이미, 이취가 없으며 고유의 향미를 지닌 빨강색의 내용물을 함유한 흑색 연질캡슐.
(2) 루테인 : 표시량(20 mg/500 mg)의 80% 이상 120% 이하
(3) 비타민 A : 표시량(750 ㎍RE/500 mg)의 80% 이상 150% 이하
(4) 비타민 E : 표시량(11.1 ㎎α-TE/500 mg)의 80% 이상 150% 이하
(5) 나이아신 : 표시량(13.52 mgNE/500 mg)의 80% 이상 150% 이하
(6) 비타민 B6 : 표시량(1.58 mg/500 mg)의 80% 이상 150% 이하
(7) 엽산 : 표시량(400 ㎍/500 mg)의 80% 이상 150% 이하
(8) 비타민 B12 : 표시량(2.93 ㎍/500 mg)의 80% 이상 180% 이하
(9) 아연 : 표시량(8.5 mg/500 mg)의 80% 이상 150% 이하
(10) 구리 : 표시량(0.8 mg/500 mg)의 80% 이상 150% 이하
(11) 셀레늄 : 표시량(18 ㎍/500 mg)의 80% 이상 150% 이하
(12) 망간 : 표시량(2.21 mg/500 mg)의 80% 이상 150% 이하
(13) 헥산(mg/kg) : 5.0 이하
(14) 납(mg/kg) : 1.0 이하
(15) 카드뮴(mg/kg) : 1.0 이하
(16) 총비소(mg/kg) : 1.0 이하
(17) 총수은(mg/kg) : 1.0 이하
(18) 대장균군 : 음성
(19) 붕해시험 : 적합","[마리골드꽃추출물] 노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈 건강에 도움을 줄 수 있음.
[비타민A] 어두운 곳에서 시각 적응을 위해 필요, 피부와 점막을 형성하고 기능을 유지하는데 필요, 상피세포의 성장과 발달에 필요.
[비타민E] 유해산소로부터 세포를 보호하는데 필요.
[나이아신] 체내 에너지 생성에 필요.
[비타민B6] 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요.
[엽산] 세포와 혈액생성에 필요, 태아 신경관의 정상 발달에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요.
[비타민B12] 정상적인 엽산 대사에 필요.
[아연] 정상적인 면역기능에 필요, 정상적인 세포분열에 필요.
[구리] 철의 운반과 이용에 필요, 유해산소로부터 세포를 보호하는데 필요.
[셀레늄] 유해산소로부터 세포를 보호하는데 필요.
[망간] 뼈 형성에 필요, 에너지 이용에 필요, 유해산소로부터 세포를 보호하는데 필요.",24개월,0,"1일 1회, 1회 1캡슐을 충분한 물과 함께 섭취."
12,20200228,정,칼슘마그네슘디,"고칼슘혈증이 있거나 의약품 복용 시 전문가와 상담할 것
이상사례 발생 시 섭취를 중단하고 전문가와 상담할 것",주식회사 네추럴웨이,"1. 칼슘 300mg/2,400mg (80~150%)
2. 마그네슘 150mg/2,400mg (80~150%)
3. 비타민D 10ug/2,400mg (80~180%)
4. 성상: 이미, 이취가 없는 백색의 타원형 정제
5. 대장균군: 음성
6. 붕해: 60분","①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌

①에너지 이용에 필요②신경과 근육 기능 유지에 필요

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌",제조일로부터 24개월,0,"1일 1회, 1회 3정을 물과 함께 섭취하십시오."
13,20200313,정,겟츠그램,0,주식회사 네추럴웨이,"1. 비오틴 : 2,500ug/750mg (표시량의 80~180%)
2. 비타민B1 : 1.2mg/750mg(표시량의 80~180%)
3. 비타민B6 : 1.5mg/750mg (표시량의 80~150%)
4. 비타민B12 : 1.4ug/750mg (표시량의 80~180%)
5. 나이아신 : 4.5mgNE/750mg (표시량의 80~150%)
6. 비타민C : 30mg/750mg (표시량의 80~150%)
7. 성상: 이미, 이취가 없는 미황색의 제피정제
8. 붕해: 60분이내
9. 대장균군: 음성","①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①탄수화물과 에너지 대사에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①정상적인 엽산 대사에 필요

①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요

①체내 에너지 생성에 필요",제조일로부터 24개월,0,"1일 1회, 1회 1정을 물과 함께 섭취하십시오."
14,20200313,캡슐,스마일렌 루테인 12,"과다 섭취 시 일시적으로 피부가 황색으로 변할 수 있음,
고칼슘혈증이 있거나 의약품 복용 시 전문가와 상담할 것
이상사례 발생 시 섭취를 중단하고 전문가와 상담할 것
알레르기 체질이신 경우 성분을 확인 한 후 섭취하시기 바랍니다.",주식회사한미양행,"(1) 성상 : 이미, 이취가 없으며 고유의 향미를 지닌 진한 주황색의 내용물을 함유한 흑색 연질캡슐.
(2) 루테인 : 표시량(20 mg/500 mg) 의 80% 이상 120% 이하
(3) 비타민 A : 표시량(700 ?gRE/500 mg)의 80% 이상 150% 이하
(4) 비타민 D : 표시량(10 ?g/500 mg)의 80% 이상 180% 이하
(5) 비타민 E : 표시량(11 mgα-TE/500 mg)의 80% 이상 150% 이하
(6) 비타민 B1 : 표시량(1.2 mg/500 mg)의 80% 이상 180% 이하
(7) 비타민 B2 : 표시량(1.4 mg/500 mg)의 80% 이상 180% 이하
(8) 나이아신 : 표시량(15 mgNE/500 mg)의 80% 이상 150% 이하
(9) 판토텐산 : 표시량(5 mg/500 mg)의 80% 이상 180% 이하
(10) 비타민 B6 : 표시량(1.5 mg/500 mg)의 80% 이상 150% 이하
(11) 엽산 : 표시량(400 ?g/500 mg)의 80% 이상 150% 이하
(12) 비오틴 : 표시량(30 ?g/500 mg)의 80% 이상 180% 이하
(13) 아연 : 표시량(8.5 mg/500 mg)의 80% 이상 150% 이하
(14) 헥산(mg/kg) : 5.0 이하
(15) 납(mg/kg) : 1.0 이하
(16) 카드뮴(mg/kg) : 1.0 이하
(17) 총비소(mg/kg) : 1.0 이하
(18) 총수은(mg/kg) : 1.0 이하
(19) 대장균군 : 음성
(20) 붕해시험 : 적합","[마리골드꽃추출물] 노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈 건강에 도움을 줄 수 있음.
[비타민A] 어두운 곳에서 시각 적응을 위해 필요, 피부와 점막을 형성하고 기능을 유지하는데 필요, 상피세포의 성장과 발달에 필요.
[비타민D] 칼슘과 인이 흡수되고 이용되는데 필요. 뼈의 형성과 유지에 필요. 골다공증발생 위험 감소에 도움을 줌.
[비타민E] 유해산소로부터 세포를 보호하는데 필요.
[비타민B1] 탄수화물과 에너지 대사에 필요
[비타민B2] 체내 에너지 생성에 필요.
[나이아신] 체내 에너지 생성에 필요.
[판토텐산] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요.
[비타민B6] 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요.
[엽산] 세포와 혈액생성에 필요, 태아 신경관의 정상 발달에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요.
[비오틴] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요.
[아연] 정상적인 면역기능에 필요, 정상적인 세포분열에 필요.",24개월,0,"1일 1회, 1회 1캡슐을 충분한 물과 함께 섭취."
15,20200313,정,프리미엄 미애부 셀티 멀티비타민,#NAME?,(주)허브큐어,"(1) 성상 : 고유의 향미가 있고 이미, 이취가 없는 불규칙한 점박이가 있는 연한 흐린 황갈색의 타원형 정제
 (2) 비타민C : 표시량(100.2mg/2200mg)의 80~150%
 (3) 비타민B1 : 표시량(1.44mg/2200mg)의 80~180%
 (4) 비타민B2 : 표시량(1.55mg/2200mg)의 80~180%
 (5) 비타민B6 : 표시량(2.09mg/2200mg)의 80~150%
 (6) 나이아신 : 표시량(15.62mg NE/2200mg)의 80~150%
 (7) 판토텐산 : 표시량(5.36mg/2200mg)의 80~180%
 (8) 엽산 : 표시량(468.07ug/2200mg)의 80~150%
 (9) 비타민D : 표시량(10.02ug/2200mg)의 80~180%
 (10) 비오틴 : 표시량(138.38ug/2200mg)의 80~180%
 (11) 아연 : 표시량(8.52mg/2200mg)의 80~150%
 (12) 망간 : 표시량(3.04mg/2200mg)의 80~150%
 (13) 셀레늄 : 표시량(55ug/2200mg)의 80~150%
 (14) 크롬 : 표시량(55ug/2200mg)의 80~180%
 (15) 몰리브덴 : 표시량(26.40ug/2200mg)의 80~180%
 (16) 대장균군 : 음성
 (17) 붕해시험 : 30분이내","①탄수화물과 에너지 대사에 필요

①체내 에너지 생성에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요

①체내 에너지 생성에 필요

①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요

①유해산소로부터 세포를 보호하는데 필요



①산화,환원 효소의 활성에 필요",제조일로부터 2년까지,0,"1일 2회, 1회 2정을 충분한 물과 함께 섭취 하십시오."
16,20200318,정,덴티솔루션,프로폴리스에 알레르기를 나타내는 사람은 섭취에 주의,주식회사 네추럴웨이,"1. 성상 : 미갈색의 제피정제로 이미, 이취가 없음
2. 칼슘 : 표시량(350 mg / 2,000 mg)의 80~150 %
3. 총 플라보노이드 : 표시량(17 mg/g/2,000 mg)의 80~120 %
4. 파라(ρ)-쿠마르산 : 확인
5. 계피산 : 확인
6. 디에틸렌글리콜 : 불검출
7. 테트라싸이클린(mg/kg) : 불검출
8. 클로르테트라싸이클린(mg/kg) : 불검출
9. 비타민D : 표시량(5 ug /2,000 mg)의 80~180 %
10. 납(mg/kg) : 5.0 이하
11. 대장균군 : 음성
12. 붕해 : 60분 이내","칼슘 : ①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌
프로폴리스추출물 : 항산화에 도움을 줄 수 있음
비타민D : ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌",제조일로부터 24개월까지,0,"1일 1회, 1회 2정(2.000 mg)을 충분한 물과 함께 섭취하십시오."
17,20200320,정,웰러스 바른 스피루리나,"1) 섭취 시 섭취량 및 섭취방법을 확인하고 섭취하십시오.
2) 특이체질, 알레르기 체질인 경우에는 개인에 따라 과민반응이 나타낼 수 있으므로 원료를 확인 후 섭취하십시오. 
3) 유통기한이 경과된 제품은 섭취하지 마시기 바랍니다.
4) 의약품 복용 시 전문가와 상담하십시오.
5) 이상사례 발생 시 섭취를 중단하고 전문가와 상담하십시오.",(주)팜투팜2공장,"1) 성상 : 이미, 이취가 없고 고유의 향미가 있는 어두운 회녹색의 정제
2) 총엽록소 : 표시량(12mg/1,200mg)의 80~120%
3) 아연 : 표시량(2.6mg/1,200mg)의 80~150%
4) 비타민D : 표시량(10μg/1,200mg)의 80~180%
5) 납(mg/kg) : 3.0 이하
6) 카드뮴(mg/kg) : 1.0 이하
7) 총수은(mg/kg) : 0.5이하
8) 총 페오포르바이드(mg/kg) : 1,000 이하
9) 대장균군 : 음성","①피부건강·항산화에 도움을 줄 수 있음

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌",제조일로부터 24개월,0,"1일 1회, 1회 2정을 씹어서 물과 함께 섭취 하십시오."
18,20200323,분말,한미 신프리앤프로 바이오틱스,0,주)팜크로스,"1. 성상 : 이미, 이취가 없고 고유의 향미가 있는 미황색의 분말
2. 프락토올리고당 : 표시량(3,000 ㎎/5,500 ㎎)의 80~120%
3. 프로바이오틱스 : 표시량(200,000,000 CFU/5,500 ㎎) 이상
4. 아연 : 표시량(8.5 ㎎/5,500 ㎎)의 80~150%
5. 납(㎎/㎏) : 1.0 이하
6. 대장균군 : 음성","① 유익균 증식 및 유해균 억제·칼슘 흡수·배변활동 원활에 도움을 줄 수 있음

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음",제조일로부터 18개월,0,"1일 1회, 1회 1포를 직접 또는 물과 함께 섭취하십시오."
19,20200402,캡슐,웰메가 루테인 프리미엄,"과다 섭취 시 일시적으로 피부가 황색으로 변할 수 있음,
알레르기 체질이신 경우 성분을 확인 한 후 섭취하시기 바랍니다.",주식회사한미양행,"(1) 성상 : 이미, 이취가 없으며 고유의 향미를 지닌 빨강색의 내용물을 함유한 적갈색 장방형 연질캡슐.
(2) 루테인 : 표시량(20 mg/700 mg)의 80% 이상 120% 이하
(3) 베타카로틴 : 표시량(0.42 mg/700 mg)의 80% 이상 150% 이하
(4) 비타민 E : 표시량(5.5 mgα-TE/700 mg)의 80% 이상 150% 이하
(5) 비타민 B1 : 표시량(1.2 mg/700 mg)의 80% 이상 180% 이하
(6) 비타민 B2 : 표시량(1.4 mg/700 mg)의 80% 이상 180% 이하
(7) 나이아신 : 표시량(15 mgNE/700 mg)의 80% 이상 150% 이하
(8) 엽산 : 표시량(400 μg/700 mg)의 80% 이상 150% 이하 
(9) 비타민 B12 : 표시량(2.4 μg/700 mg)의 80% 이상 180% 이하
(10) 비오틴 : 표시량(30 μg/700 mg)의 80% 이상 180% 이하 
(11) 아연 : 표시량(8.5 mg/700 mg)의 80% 이상 150% 이하
(12) 셀레늄 : 표시량(55 μg/700 mg)의 80% 이상 150% 이하 
(13) 헥산(mg/kg) : 5.0 이하
(14) 납(mg/kg) : 1.0 이하
(15) 카드뮴(mg/kg) : 1.0 이하
(16) 비소(mg/kg) : 1.0 이하       
(17) 수은(mg/kg) : 1.0 이하
(18) 대장균군 : 음성
(19) 붕해시험 : 20분이내 적합","[마리골드꽃추출물] 노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈 건강에 도움을 줄 수 있음.
[베타카로틴] 어두운 곳에서 시각 적응을 위해 필요, 피부와 점막을 형성하고 기능을 유지하는데 필요.상피세포의 성장과 발달에 필요 
[비타민E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[비타민B1] 탄수화물과 에너지 대사에 필요.
[비타민B2] 체내 에너지 생성에 필요.
[나이아신] 체내 에너지 생성에 필요.
[엽산] 세포와 혈액생성에 필요, 태아 신경관의 정상 발달에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요.
[비타민B12] 정상적인 엽산 대사에 필요
[비오틴] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요.
[아연] 정상적인 면역기능에 필요, 정상적인 세포분열에 필요.
[셀레늄] 유해산소로부터 세포를 보호하는데 필요.",24개월,0,"1일 1회, 1회 1캡슐을 충분한 물과 함께 섭취."
20,20200413,캡슐,오큐슈프림,"의약품(항응고제, 항혈소판제, 혈압강하제 등) 복용 시 전문가와 상담할 것
개인에 따라 피부 관련 이상반응이 발생할 수 있음
과다 섭취 시 일시적으로 피부가 황색으로 변할 수 있음
이상사례 발생 시 섭취를 중단하고 전문가와 상담할 것 
알레르기 체질이신 경우 성분을 확인 한 후 섭취하시기 바랍니다.",주식회사한미양행,"(1) 성상 : 이미, 이취가 없으며 고유의 향미를 지닌 주황색의 내용물을 함유한 적갈색 연질캡슐.
(2) EPA와 DHA의 합 : 표시량(600 mg/ 1,050 mg)의 80% 이상 120% 이하
(3) 루테인 : 표시량(20 mg/1,050 mg)의 80% 이상 120% 이하
(4) 비타민 A : 표시량(350 μg/1,050 mg)의 80% 이상 150% 이하
(5) 비타민 E : 표시량(5.5 mgα-TE/1,050 mg)의 80% 이상 150% 이하
(6) 헥산(mg/kg) : 5.0 이하
(7) 납(mg/kg) : 2.8 이하
(8) 카드뮴(mg/kg) : 1.0 이하
(9) 총비소(mg/kg) : 1.0 이하
(10) 총수은(mg/kg) : 0.6 이하
(11) 대장균군 : 음성
(12)) 붕해시험 : 적합(20분 이내)","[EPA 및 DHA 함유유지] 혈중 중성지질 개선·혈행 개선에 도움을 줄 수 있음. 건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음.
[마리골드꽃추출물] 노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈 건강에 도움을 줄 수 있음.
[비타민A]  어두운 곳에서 시각 적응을 위해 필요. 피부와 점막을 형성하고 기능을 유지하는데 필요. 상피세포의 성장과 발달에 필요.
[비타민E] 유해산소로부터 세포를 보호하는데 필요.",제조일로부터 24개월,0,"1일 1회, 1회 1캡슐을 충분한 물과 함께 섭취."
21,20200413,캡슐,코오롱 알티지오메가3 1100,"(가) 의약품(항응고제, 항혈소판제, 혈압강하제 등) 복용 시 전문가와 상담할 것
(나) 개인에 따라 피부 관련 이상반응이 발생할 수 있음
(다) 이상사례 발생 시 섭취를 중단하고 전문가와 상담할 것",주식회사 네추럴웨이 포천 제2공장,"1) 성상 : 이미·이취가 없고, 고유의 향미가 있는 투명한 흰노란색의 내용물을 함유한 투명 연질캡슐.
2) 대장균군 : 음성
3) 붕해 : 20분 이내
4) EPA와 DHA의 합 : 1,100mg/1,600mg (표시량의 80% ~ 120%)
5) 비타민E : 3.3mg α-TE/1,600mg(80~150%)
6) 납(mg/kg) : 3.0 이하
7) 총수은(mg/kg) : 0.5 이하
8) 카드뮴(mg/kg) : 1.0 이하","EPA 및 DHA 함유 유지
1) 혈중 중성지질 개선?혈행 개선에 도움을 줄 수 있음
2) 기억력 개선에 도움을 줄 수 있음

[비타민E]
1)유해산소로부터 세포를 보호하는데 필요",제조일로부터 24개월,0,"1일 1회, 1회 2캡슐 물과 함께 섭취하십시오."
22,20200414,분말,한미양행 프로바이오틱스 프리미엄,"질환이 있거나 의약품 복용 시 전문가와 상담할 것
알레르기 체질 등은 개인에 따라 과민반응을 나타낼 수 있음
어린이가 함부로 섭취하지 않도록 일일섭취량 방법을 지도할 것
이상사례 발생 시 섭취를 중단하고 전문가와 상담할 것
알레르기 체질이신 경우 성분을 확인한 후 섭취하시기 바랍니다.",주식회사한미양행,"(1) 성상 : 이미, 이취가 없으며 고유의 향미를 지닌 흰분홍색의 분말
(2) 프로바이오틱스 수 : 표시량(200,000,000 CFU/2 g) 이상
(3) 아연 : 표시량(8.5 ㎎/2 g)의 80% 이상 150% 이하
(4) 셀레늄 : 표시량(55 ug/2 g)의 80% 이상 150% 이하 
(5) 대장균군 : 음성","[프로바이오틱스] 유산균 증식 및 유해균 억제·배변활동 월활에 도움을 줄 수 있음.
[아연] 정상적인 면역기능에 필요, 정상적인 세포분열에 필요.
[셀레늄] 유해산소로부터 세포를 보호하는데 필요.",제조일로부터 18개월,0,"1일 1회, 1회 1포를 직접 섭취하거나 물과 함께 섭취하십시오."
23,20200420,정,관절에 좋은 관절애(愛) 프리미엄,게 또는 새우에 알레르기가 있는 사람은 섭취에 주의(게 또는 새우를 원재료로 사용한 경우에 한함),(주)바이오 로제트,"(1) 성상 : 이미, 이취가 없고 고유의 향미가 있는 백색의 코팅정제
(2) N-아세틸글루코사민 : 표시량(500mg/900mg)의 90~110%
(3) 비타민D : 표시량(3㎍/900mg)의 80~180%
(4) 망간: 표시량(0.9mg/900mg)의 80~150%
(5) 붕해 : 60분이내
(6) 대장균군 : 음성","①관절 및 연골 건강에 도움을 줄 수 있음

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요",제조일로부터 24개월까지,0,"1일 1회, 1회 1정(900mg)을 물과 함께 섭취하십시오."
24,20200429,정,데일리 비타민C비타민D,0,주)팜크로스,"1. 성상 : 이미, 이취가 없고 고유의 향미가 있는 백색의 타원형 정제
2. 비타민C : 표시량(1000㎎/1200㎎)의 80~150%
3. 비타민D : 표시량(10㎍/1200㎎)의 80~180%
4. 붕해 : 30분 이내
5.. 대장균군 : 음성","①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌",제조일로부터 24개월,0,"1일 1회, 1회 1정을 물과 함께 섭취하십시오."
25,20200504,분말,유산균 충전 내몸엔 프로바이오틱스,"질환이 있거나 의약품 복용 시 전문가와 상담할 것
알레르기 체질 등은 개인에 따라 과민반응을 나타낼 수 있음
어린이가 함부로 섭취하지 않도록 일일섭취량 방법을 지도할 것
이상사례 발생 시 섭취를 중단하고 전문가와 상담할 것
알레르기 체질이신 경우 성분을 확인한 후 섭취하시기 바랍니다.",주식회사한미양행,"(1) 성상 : 이미, 이취가 없으며 고유의 향미를 지닌 미백색의 분말
(2) 프로바이오틱스 수 : 표시량(100,000,000 CFU/2 g) 이상
(3) 아연 : 표시량(8.5 ㎎/2 g)의 80% 이상 150% 이하
(4) 셀레늄 : 표시량(55 ug/2 g)의 80% 이상 150% 이하 
(5) 대장균군 : 음성","[프로바이오틱스] 유산균 증식 및 유해균 억제·배변활동 월활에 도움을 줄 수 있음.
[아연] 정상적인 면역기능에 필요, 정상적인 세포분열에 필요.
[셀레늄] 유해산소로부터 세포를 보호하는데 필요.",제조일로부터 18개월,0,"1일 1회, 1회 1포를 직접 섭취하거나 물과 함께 섭취하십시오."
26,20200507,캡슐,한미 알티지 오메가3,"(가) 의약품(항응고제, 항혈소판제, 혈압강하제 등) 복용 시 전문가와 상담할 것
(나) 개인에 따라 피부 관련 이상반응이 발생할 수 있음
(다) 이상사례 발생 시 섭취를 중단하고 전문가와 상담할 것",주식회사 네추럴웨이 포천 제2공장,"1) 성상 : 이미.이취가 없고, 고유의 향미가 있는 투명한 흰노란색의 내용물을 함유한 투명 연질캡슐.
2) 대장균군 : 음성
3) 붕해 : 20분 이내
4) EPA와 DHA의 합 : 600mg/1,050mg (표시량의 80% ~ 120%)
5) 비타민E : 11mg α-TE/1,050mg (표시량의 80% ~ 150% )
6) 납(mg/kg) : 3.0 이하
7) 총수은(mg/kg) : 0.5 이하
8) 카드뮴(mg/kg) : 1.0 이하","[EPA 및 DHA 함유 유지]
①혈중 중성지질 개선·혈행 개선에 도움을 줄 수 있음
②건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음

[비타민E]
①항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요",제조일로부터 24개월,0,"1일1회, 1회1캡슐을 물과 함께 섭취하십시오."
27,20200514,정,스피루리나 SPIRULINA,"고칼슘혈증이 있거나 의약품 복용 시 전문가와 상담할 것
이상사례 발생 시 섭취를 중단하고 전문가와 상담할 것
알레르기 체질이신 경우 성분을 확인 한 후 섭취하시기 바랍니다.",주식회사한미양행,"(1) 성상 : 이미, 이취가 없으며 고유의 향미를 지닌 어두운 회녹색의 장방형 정제
(2) 총 엽록소 : 표시량(9 mg/ 1,000 mg)의 80% 이상 120% 이하
(3) 비타민 D : 표시량(3 μg/1,000 mg)의 80% 이상 180% 이하
(4) 나이아신 : 표시량(4.5 mgNE/1,000 mg)의 80% 이상 150% 이하
(5) 엽산 : 표시량(400 μg/1,000 mg)의 80% 이상 150% 이하
(6) 아연 : 표시량(8.5 mg/1,000 mg)의 80% 이상 150% 이하
(7) 총 페오포르바이드(mg/kg) : 1,000 이하
(8) 납(mg/kg) : 3.0 이하
(9) 카드뮴(mg/kg) : 1.0 이하
(10) 총수은(mg/kg) : 0.5 이하
(11) 대장균군 : 음성","[스피루리나 제품] 피부건강·항산화에 도움을 줄 수 있음
[비타민D] 칼슘과 인이 흡수되고 이용되는데 필요. 뼈의 형성과 유지에 필요. 골다공증발생 위험 감소에 도움을 줌.
[나이아신] 체내 에너지 생성에 필요.
[엽산] 세포와 혈액생성에 필요. 태아 신경관의 정상 발달에 필요. 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요.
[아연] 정상적인 면역기능에 필요. 정상적인 세포분열에 필요.",24개월,0,"1일 2회, 1회 1정을 물과 함께 씹어서 섭취."
28,20200515,액상,온누리 파워아르샷맥스,알레르기 등 특이체질의 경우 성분을 확인하신 후 섭취하십시오.,(주)화인내츄럴,"① 성상 : 빨간 검정색의 액상으로, 이미·이취가 없어야 한다.
② 아연 : 표시량(11.2mg/20ml)의 80~150% 
③ 마그네슘：표시량(96mg/20ml)의 80~150%
④ 세균수 : 1 mL당 100 이하
⑤ 대장균군 : 음성","[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
[마그네슘]①에너지 이용에 필요②신경과 근육 기능 유지에 필요",제조일로부터 24개월까지,0,"1일 1회, 1회 1병(20ml)을 충분히 흔들어 섭취하십시오."
